pair_id,entry_id,line_id,entry_text,line_text,selection_occurrences,configuration_count,label_source,judge,provisional,acceptable,distance,relation_type,confidence,low_confidence,user_fact_assertion,explicit_contradiction,advice_or_diagnosis,clearly_unrelated,reason
E017/L072,E017,L072,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",消した記録は、消したという記録を残す。,60,60,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '削除の痕跡' provides a usable reflective bridge without merely restating the Entry.
E017/L075,E017,L075,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",なくしたものの大きさは、探した時間にも宿る。,16,16,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '探索時間と価値' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E017/L076,E017,L076,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",終わった線の先にも、同じ紙が続いている。,16,16,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '終結と継続' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E017/L078,E017,L078,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",不在は、ときどき物より先に部屋へ着く。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不在の感覚' does not provide a meaningful bridge to the Entry.
E017/L092,E017,L092,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",待つ時間は、終わる直前に形を変える。,75,75,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '待ち時間の反転' does not provide a meaningful bridge to the Entry.
E017/L095,E017,L095,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",過ぎたあとで長くなる時間もある。,121,121,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '回想による時間変化' provides a usable reflective bridge without merely restating the Entry.
E017/L097,E017,L097,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",未来を見ている間も、足元は静かに通り過ぎる。,136,136,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未来と現在の通過' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E017/L106,E017,L106,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",できたことは静かで、できなかったことはよく響く。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '未達成への注意' provides a usable reflective bridge without merely restating the Entry.
E017/L107,E017,L107,"間違いに気づいて直した。
誰にも指摘されていないし影響もなかった。
それでも一日中、見つかる前の時間に戻りたい感じがした。",期待の影は、持ち主より先に伸びることがある。,165,165,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,An expectation's shadow only loosely connects to wanting to return to the time before an unnoticed correction.
E018/L023,E018,L023,できなかったことは一つ。できたことを数える気にはならない。,同じ席にいても、見ている窓は違う。,93,93,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '共在と視点差' does not provide a meaningful bridge to the Entry.
E018/L041,E018,L041,できなかったことは一つ。できたことを数える気にはならない。,忙しさは、進んだ距離と同じ単位では測れない。,50,50,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '活動量と進捗のずれ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E018/L046,E018,L046,できなかったことは一つ。できたことを数える気にはならない。,終わった項目の間に、一日の形が隠れている。,37,37,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning 'タスクと一日' provides a usable reflective bridge without merely restating the Entry.
E018/L047,E018,L047,できなかったことは一つ。できたことを数える気にはならない。,手を止めても、考えていた速度はすぐには止まらない。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '作業後の慣性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E018/L048,E018,L048,できなかったことは一つ。できたことを数える気にはならない。,進捗のない日にも、使われた時間の跡はある。,34,34,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '成果と時間の分離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E018/L053,E018,L053,できなかったことは一つ。できたことを数える気にはならない。,戻れない時間にも、直せたものは置かれている。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '不可逆性と修復' does not provide a meaningful bridge to the Entry.
E018/L055,E018,L055,できなかったことは一つ。できたことを数える気にはならない。,できなかった一つは、数え方を変える力が強い。,120,105,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '未達成による評価の偏り' follows the Entry structure too directly to create reflective distance.
E018/L076,E018,L076,できなかったことは一つ。できたことを数える気にはならない。,終わった線の先にも、同じ紙が続いている。,10,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '終結と継続' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E018/L081,E018,L081,できなかったことは一つ。できたことを数える気にはならない。,一人分の食卓にも、二つ目の言葉が置かれる場所がある。,10,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '一人の時間と未共有' does not provide a meaningful bridge to the Entry.
E018/L088,E018,L088,できなかったことは一つ。できたことを数える気にはならない。,共有しなかった出来事にも、同じ一日の重さがある。,110,110,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未共有と出来事の価値' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E018/L097,E018,L097,できなかったことは一つ。できたことを数える気にはならない。,未来を見ている間も、足元は静かに通り過ぎる。,6,6,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '未来と現在の通過' does not provide a meaningful bridge to the Entry.
E018/L101,E018,L101,できなかったことは一つ。できたことを数える気にはならない。,主語のない期待も、肩には重さを残す。,27,27,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '出所不明の期待' provides a usable reflective bridge without merely restating the Entry.
E018/L102,E018,L102,できなかったことは一つ。できたことを数える気にはならない。,終えた三つより、始めなかった一つは声が大きい。,145,145,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '達成と追加期待' follows the Entry structure too directly to create reflective distance.
E018/L103,E018,L103,できなかったことは一つ。できたことを数える気にはならない。,『もっと』は、いつも少し早く席に着いている。,29,29,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '常在する追加要求' provides a usable reflective bridge without merely restating the Entry.
E018/L105,E018,L105,できなかったことは一つ。できたことを数える気にはならない。,満ちた器にも、次の一滴の場所を探す目がある。,143,143,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '達成後の不足探索' provides a usable reflective bridge without merely restating the Entry.
E018/L106,E018,L106,できなかったことは一つ。できたことを数える気にはならない。,できたことは静かで、できなかったことはよく響く。,635,451,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,high,false,false,false,false,false,できたことよりできなかった一つが目立つというEntryを音量で直接言い換える
E018/L118,E018,L118,できなかったことは一つ。できたことを数える気にはならない。,同じ景色を通るたび、同じではないものが増える。,300,300,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Accumulating differences in a repeated view does not clearly map refusal to count successes after one failure.
E019/L013,E019,L013,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,霧の中では、近いものまで遠く見える。,510,435,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Fog making near things seem far can illuminate a familiar room feeling alien but the bridge is somewhat fragile.
E019/L014,E019,L014,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,予想は、未来より今の輪郭を映す。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '予想と現在認識' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E019/L017,E019,L017,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,地図の端は、道の端とは限らない。,30,30,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,not_obserbing,unrelated,high,false,false,false,false,true,配置後の使いやすさと違和感に地図の端と道の端の区別は接続しない
E019/L021,E019,L021,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,会話のあとに残る声は、話した人のものだけではない。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '対話後の余韻' does not provide a meaningful bridge to the Entry.
E019/L041,E019,L041,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,忙しさは、進んだ距離と同じ単位では測れない。,75,75,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '活動量と進捗のずれ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E019/L043,E019,L043,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,会議が終わってから見つかる席もある。,120,120,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '会議後に気づく立場' does not provide a meaningful bridge to the Entry.
E019/L052,E019,L052,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,小さな欠けは、広い面の中でよく光る。,165,165,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,A small disruption becoming prominent within a broadly improved whole maps usability alongside alienation.
E019/L053,E019,L053,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,戻れない時間にも、直せたものは置かれている。,9,9,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '不可逆性と修復' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E019/L055,E019,L055,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,できなかった一つは、数え方を変える力が強い。,52,52,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '未達成による評価の偏り' does not provide a meaningful bridge to the Entry.
E019/L062,E019,L062,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,便利になった場所にも、馴染むまでの影がある。,227,227,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,medium,false,false,false,false,false,便利になった場所にも馴染む時間が要るというEntryの緊張をほぼ直接説明する
E019/L068,E019,L068,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,更新されたものには、更新されなかった部分がよく見える。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,low,true,false,false,false,false,Codex provisional: the Line meaning '変化と残存' provides a usable reflective bridge without merely restating the Entry.
E019/L074,E019,L074,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,空になった場所は、前より広く見える。,37,37,reflective_distance_human_review_v1,human_review,false,false,too_far,weak_connection,human_confirmed,false,false,false,false,false,Product-owner decision normalized to reflective-distance-v1.
E019/L078,E019,L078,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,不在は、ときどき物より先に部屋へ着く。,42,42,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '不在の感覚' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E019/L085,E019,L085,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,空席の数と、孤独の数は一致しない。,21,21,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '物理的単独と孤独感' does not provide a meaningful bridge to the Entry.
E019/L096,E019,L096,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,順番が来ると、待っていた場所が少し惜しくなる。,39,39,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '待機終了の名残' does not provide a meaningful bridge to the Entry.
E019/L101,E019,L101,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,主語のない期待も、肩には重さを残す。,26,26,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '出所不明の期待' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E019/L108,E019,L108,部屋の配置を変えたら、前より使いやすいのに自分の部屋ではないみたいだ。,余った力と、使わなかった力は同じではない。,4,4,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '余力と自己評価' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E020/L042,E020,L042,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",机には、終わった仕事より残った姿勢がある。,825,525,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,high,false,false,false,false,false,A desk retaining posture after finished work maps the old object's lingering presence after its function ends.
E020/L043,E020,L043,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",会議が終わってから見つかる席もある。,150,150,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '会議後に気づく立場' does not provide a meaningful bridge to the Entry.
E020/L046,E020,L046,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",終わった項目の間に、一日の形が隠れている。,24,24,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning 'タスクと一日' does not provide a meaningful bridge to the Entry.
E020/L053,E020,L053,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",戻れない時間にも、直せたものは置かれている。,173,173,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Irreversible time and repaired things do not clearly connect to retaining a replaced object.
E020/L057,E020,L057,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",見つからなかった間違いと、見つけた自分は同時にいる。,14,14,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '発見と自己' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E020/L063,E020,L063,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",新しいものの箱には、古いものの時間も入る。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '更新と過去' follows the Entry structure too directly to create reflective distance.
E020/L066,E020,L066,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",手放した場所に、手の形だけがしばらく残る。,6,6,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '手放しの余韻' provides a usable reflective bridge without merely restating the Entry.
E020/L068,E020,L068,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",更新されたものには、更新されなかった部分がよく見える。,167,167,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,low,true,false,false,false,false,Codex provisional: the Line meaning '変化と残存' provides a usable reflective bridge without merely restating the Entry.
E020/L071,E020,L071,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",戻ってきたものにも、戻らなかった時間がある。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '回復と失われた時間' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E020/L072,E020,L072,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",消した記録は、消したという記録を残す。,6,6,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,手放す理由があっても古い物を残すことを削除行為自体が痕跡を残す構造へ移す
E020/L102,E020,L102,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",終えた三つより、始めなかった一つは声が大きい。,186,186,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '達成と追加期待' does not provide a meaningful bridge to the Entry.
E020/L105,E020,L105,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",満ちた器にも、次の一滴の場所を探す目がある。,34,34,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '達成後の不足探索' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E020/L115,E020,L115,"長く使っていたものを新しくした。
不便はなくなった。
古い方を捨てる理由もできたのに、まだ箱に入れてある。",閉じた店の暗さも、帰り道の一部になる。,305,305,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,A closed shop remaining part of a route maps an obsolete object remaining part of one's environment.
E021/L014,E021,L014,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,予想は、未来より今の輪郭を映す。,570,350,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '予想と現在認識' provides a usable reflective bridge without merely restating the Entry.
E021/L015,E021,L015,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,まだ起きていないことにも、影はできる。,6,6,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '予期の影響' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L017,E021,L017,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,地図の端は、道の端とは限らない。,69,69,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '認識範囲と可能性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L022,E021,L022,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,親しさにも、呼吸する間がある。,201,195,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,not_obserbing,unrelated,high,false,false,false,false,true,A breathing interval in intimacy does not connect to the relation between past and present selves.
E021/L023,E021,L023,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,同じ席にいても、見ている窓は違う。,22,22,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '共在と視点差' provides a usable reflective bridge without merely restating the Entry.
E021/L024,E021,L024,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,返事のない時間も、関係の外ではない。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '沈黙と関係' does not provide a meaningful bridge to the Entry.
E021/L025,E021,L025,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,聞いていた言葉と、待っていた言葉は似ている。,58,58,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '聞くことと発話待ち' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L026,E021,L026,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,近くにいる理由は、近さだけでは測れない。,48,48,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '接続理由と距離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L031,E021,L031,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,距離は、離れたときだけ生まれるものではない。,278,262,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,same_domain,low,true,false,false,false,false,Distance that exists without physical separation may map distance from a former self but the reading is ambiguous.
E021/L033,E021,L033,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,遠くから見える輪郭もある。,79,79,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '距離による認識' provides a usable reflective bridge without merely restating the Entry.
E021/L035,E021,L035,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,空いた席は、不在より先に距離を語る。,79,77,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '不在の可視化' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L036,E021,L036,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,離れたあとで、近すぎた音が聞こえる。,209,209,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,Hearing a formerly close sound after distance does not clearly map reluctance to show change to a past self.
E021/L037,E021,L037,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,境界は壁ではなく、二つの場所の名前でもある。,14,14,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '境界の両義性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L044,E021,L044,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,区切りは、仕事の量より光の変化に似ている。,11,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '終業感覚' does not provide a meaningful bridge to the Entry.
E021/L045,E021,L045,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,反対しなかった声も、賛成の中には溶けきらない。,18,18,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '沈黙と立場' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L048,E021,L048,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,進捗のない日にも、使われた時間の跡はある。,6,6,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '成果と時間の分離' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E021/L064,E021,L064,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,変わったあとで、望んでいた形が見直される。,96,96,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,high,false,false,false,false,false,望んだ変化を変化後に見直すというEntryの内容を直接要約する
E021/L065,E021,L065,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,慣れは、変化より少し遅れて到着する。,210,210,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '変化と適応の時差' provides a usable reflective bridge without merely restating the Entry.
E021/L082,E021,L082,変わりたかった頃の自分に、今の変化を見せたいとは思わない。,静かな日は、自分の声の距離がよくわかる。,100,95,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '静けさと自己の声' provides a usable reflective bridge without merely restating the Entry.
E022/L004,E022,L004,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,分かれ道は、通り過ぎても消えない。,7,7,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '選択の記憶' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L005,E022,L005,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,答えより先に、選んだという事実が残る。,52,52,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '決定の事実性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L007,E022,L007,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,扉は、開ける音より閉じる音の方が長く残る。,171,171,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,A closing sound lingering is too generic to illuminate recovered property and unrecovered time.
E022/L008,E022,L008,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,決めかけた言葉には、まだ余白がある。,13,13,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '決定と留保' does not provide a meaningful bridge to the Entry.
E022/L024,E022,L024,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,返事のない時間も、関係の外ではない。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '沈黙と関係' does not provide a meaningful bridge to the Entry.
